acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.126,0.481,0.866,3.395,5.267,0.385,pick_drop
-0.126,0.481,0.866,2.957,8.802,3.08,pick_drop
-0.117,0.496,0.882,2.957,8.802,3.08,pick_drop
-0.117,0.496,0.882,2.24,-6.177,2.817,pick_drop
-0.11,0.463,0.874,2.24,-6.177,2.817,pick_drop
-0.11,0.463,0.874,1.487,-17.342,1.995,pick_drop
-0.109,0.402,0.853,1.487,-17.342,1.995,pick_drop
-0.109,0.402,0.853,1.12,-15.75,2.292,pick_drop
-0.111,0.389,0.862,1.12,-15.75,2.292,pick_drop
-0.109,0.395,0.884,1.12,-15.75,2.292,pick_drop
-0.109,0.395,0.884,1.487,-9.66,3.15,pick_drop
-0.103,0.397,0.891,1.487,-9.66,3.15,pick_drop
-0.103,0.397,0.891,2.17,-8.067,3.185,pick_drop
-0.098,0.388,0.886,2.17,-8.067,3.185,pick_drop
-0.098,0.388,0.886,2.537,-9.922,2.905,pick_drop
-0.097,0.379,0.891,2.537,-9.922,2.905,pick_drop
-0.097,0.379,0.891,2.73,-10.92,2.502,pick_drop
-0.098,0.375,0.907,2.73,-10.92,2.502,pick_drop
-0.098,0.375,0.907,3.272,-10.43,2.38,pick_drop
-0.097,0.376,0.916,3.272,-10.43,2.38,pick_drop
-0.097,0.376,0.916,3.99,-8.802,2.467,pick_drop
-0.095,0.377,0.919,3.99,-8.802,2.467,pick_drop
-0.095,0.377,0.919,4.62,-7.595,2.695,pick_drop
-0.091,0.378,0.918,4.62,-7.595,2.695,pick_drop
-0.091,0.378,0.918,4.987,-6.79,3.132,pick_drop
-0.088,0.377,0.906,4.987,-6.79,3.132,pick_drop
-0.088,0.377,0.906,4.882,-6.632,3.57,pick_drop
-0.087,0.378,0.903,4.882,-6.632,3.57,pick_drop
-0.088,0.377,0.912,4.882,-6.632,3.57,pick_drop
-0.088,0.377,0.912,4.69,-6.93,4.27,pick_drop
-0.092,0.384,0.932,4.69,-6.93,4.27,pick_drop
